2.299509436526196993e+00
2.286450852739049910e+00
2.268137604632276094e+00
2.244160921015637911e+00
2.216012619911356119e+00
2.186734034660014814e+00
2.160221252035587458e+00
2.138436350416629939e+00
2.120351887763814780e+00
2.106990967659239988e+00
2.095845769060419084e+00
2.084060755181819768e+00
2.074404834432804989e+00
2.066074867197807752e+00
2.057144138407200007e+00
