8.519999999999999796e-01
8.301666666666667194e-01
8.125000000000000000e-01
8.084999999999999964e-01
8.003333333333333410e-01
7.893333333333333313e-01
7.844999999999999751e-01
7.773333333333333206e-01
7.708333333333333703e-01
7.644999999999999574e-01
7.583333333333333037e-01
7.551666666666666528e-01
7.466666666666667007e-01
7.458333333333333481e-01
7.406666666666666954e-01
